04:58:37.904894,16.00,95.00,6464,6916
04:59:45.771134,16.00,95.00,6621,6917
05:00:55.112662,18.00,95.00,6917,6916
05:02:02.352353,18.00,95.00,6496,6916
05:03:09.047304,18.00,95.00,6387,6916
05:04:15.979827,18.00,95.00,6435,6916
05:05:24.825112,18.00,95.00,6818,6916
05:06:33.478374,18.00,95.00,6778,6917
05:07:42.270425,18.00,95.00,6807,6916
05:08:48.568298,18.00,95.00,6308,6916
05:09:57.647306,18.00,95.00,6864,6917
05:11:06.189720,18.00,95.00,6757,6916
05:12:13.744882,18.00,95.00,6559,6916
05:13:20.669286,18.00,95.00,6434,6916
05:14:27.826796,18.00,95.00,6479,6916
05:15:36.356961,18.00,95.00,6754,6916
05:16:45.649220,18.00,95.00,6907,6917
05:17:54.404638,18.00,95.00,6799,6917
05:19:02.664363,18.00,95.00,6700,6917
05:20:11.108459,18.00,95.00,6737,6916
05:21:20.355146,18.00,95.00,6897,6916
05:22:29.061529,18.00,95.00,6790,6916
05:23:37.280457,18.00,95.00,6692,6917
05:24:43.627262,18.00,95.00,6317,6917
05:25:51.300984,17.00,95.00,6583,6916
05:26:59.384689,18.00,95.00,6665,6916
05:28:08.726105,18.00,95.00,6916,6917
05:29:17.436363,16.00,95.00,6790,6916
05:30:25.855597,18.00,95.00,6732,6916
05:31:33.452126,18.00,95.00,6568,6916
05:32:39.835486,18.00,95.00,6325,6916
05:33:49.004910,18.00,95.00,6881,6917
05:34:57.457174,18.00,95.00,6739,6916
05:36:06.412965,18.00,95.00,6839,6916
05:37:13.861725,18.00,95.00,6538,6916
05:38:22.514974,17.00,95.00,6779,6916
05:39:31.262220,17.00,95.00,6798,6917
05:40:39.603752,18.00,95.00,6717,6916
05:41:48.887346,18.00,95.00,6904,6917
05:42:57.868132,18.00,95.00,6844,6917
05:44:06.238689,18.00,95.00,6722,6917
05:45:13.671025,18.00,95.00,6535,6916
05:46:22.004493,18.00,94.00,6715,6916
05:47:29.899415,18.00,94.00,6627,6916
05:48:38.331583,18.00,94.00,6735,6916
05:49:46.583114,17.00,93.00,6698,6917
05:50:55.272963,18.00,94.00,6786,6916
05:52:02.078595,18.00,94.00,6409,6917
05:53:11.325346,18.00,94.00,6897,6917
05:54:19.777769,18.00,94.00,6738,6917
05:55:27.926659,18.00,94.00,6678,6917
05:56:34.879732,18.00,94.00,6439,6916
05:57:43.188896,18.00,94.00,6710,6916
05:58:51.223253,18.00,94.00,6655,6917
05:59:59.585496,18.00,94.00,6721,6916
06:01:08.926419,16.00,94.00,6917,6916
06:02:16.448827,18.00,94.00,6552,6916
06:03:25.048756,17.00,93.00,6768,6916
06:04:33.484501,18.00,94.00,6735,6916
06:05:42.223706,16.00,94.00,6796,6917
06:06:50.647160,16.00,94.00,6732,6917
06:07:58.681574,17.00,93.00,6655,6917
06:09:07.060187,18.00,94.00,6724,6917
06:10:16.126967,17.00,92.00,6861,6916
06:11:24.521662,18.00,91.00,6727,6917
06:12:30.389287,18.00,93.00,6222,6916
06:13:38.448124,17.00,90.00,6661,6916
06:14:47.199727,18.00,91.00,6799,6916
06:15:55.279159,17.00,90.00,6663,6916
06:17:04.620383,17.00,90.00,6917,6916
06:18:12.585173,18.00,91.00,6641,6916
06:19:21.209450,17.00,90.00,6773,6916
06:20:29.596237,17.00,90.00,6726,6916
06:21:36.881057,18.00,91.00,6505,6917
06:22:45.071017,17.00,90.00,6686,6917
06:23:52.142896,18.00,89.00,6462,6917
06:24:59.382647,18.00,89.00,6496,6917
06:26:07.515168,17.00,89.00,6675,6917
06:27:16.053608,18.00,89.00,6755,6917
06:28:23.944592,17.00,89.00,6627,6917
06:29:31.585965,18.00,89.00,6576,6917
06:30:40.419253,17.00,89.00,6815,6916
06:31:49.608735,18.00,89.00,6886,6916
06:32:58.949761,18.00,89.00,6916,6917
06:34:05.337529,18.00,89.00,6326,6916
06:35:13.220631,18.00,89.00,6624,6917
06:36:21.738364,16.00,91.00,6752,6916
06:37:29.481851,18.00,91.00,6597,6917
06:38:38.085957,18.00,91.00,6769,6917
06:39:46.931368,17.00,90.00,6817,6917
06:40:53.814932,18.00,91.00,6425,6916
06:42:02.398470,18.00,91.00,6765,6916
06:43:08.106097,18.00,91.00,6190,6917
06:44:16.333219,16.00,91.00,6694,6916
06:45:23.982455,18.00,91.00,6578,6917
06:46:33.114944,16.00,91.00,6874,6916
06:47:40.903835,17.00,90.00,6606,6916
06:48:48.982946,18.00,91.00,6664,6916
06:49:58.246350,18.00,91.00,6900,6916
06:51:04.523405,18.00,91.00,6304,6916
06:52:13.332468,18.00,93.00,6811,6916
06:53:21.075667,18.00,94.00,6597,6916
06:54:29.421658,16.00,94.00,6717,6917
06:55:38.418761,16.00,94.00,6848,6916
06:56:46.264830,18.00,94.00,6618,6916
06:57:55.204511,18.00,94.00,6835,6917
06:59:03.640225,18.00,94.00,6736,6916
07:00:11.674950,16.00,94.00,6655,6916
07:01:19.045459,18.00,94.00,6522,6916
07:02:27.309689,18.00,94.00,6701,6917
07:03:35.471132,18.00,94.00,6680,6916
07:04:43.677563,18.00,94.00,6689,6916
07:05:50.913303,16.00,94.00,6495,6917
07:06:59.492667,16.00,94.00,6764,6916
07:08:07.891634,17.00,94.00,6728,6917
07:09:15.913806,17.00,95.00,6653,6916
07:10:23.940140,17.00,95.00,6653,6917
07:11:31.999298,16.00,95.00,6660,6916
07:12:41.184631,16.00,95.00,6885,6916
07:13:49.989327,17.00,95.00,6810,6916
07:14:57.659148,17.00,95.00,6582,6917
07:16:05.701835,17.00,95.00,6657,6916
07:17:12.798326,17.00,95.00,6468,6916
07:18:21.123413,17.00,95.00,6713,6916
07:19:27.970249,17.00,95.00,6418,6917
07:20:34.349902,17.00,95.00,6324,6917
07:21:42.429398,16.00,95.00,6664,6917
07:22:49.763427,17.00,95.00,6515,6917
07:23:58.936636,17.00,95.00,6883,6916
07:25:07.671578,17.00,95.00,6796,6916
07:26:15.636147,17.00,95.00,6641,6916
07:27:23.670921,18.00,95.00,6656,6916
07:28:30.390450,16.00,95.00,6392,6917
07:29:38.465883,16.00,95.00,6663,6917
07:30:47.192531,17.00,95.00,6794,6917
07:31:55.747325,17.00,95.00,6759,6917
07:33:04.023607,17.00,95.00,6703,6917
07:34:10.796300,16.00,95.00,6403,6917
07:35:19.117393,16.00,95.00,6712,6917
07:36:28.008194,17.00,95.00,6826,6916
07:37:36.358246,17.00,95.00,6718,6917
07:38:42.299528,16.00,95.00,6237,6917
07:39:51.005601,16.00,95.00,6789,6917
07:40:59.859619,18.00,95.00,6820,6916
07:42:06.915005,16.00,95.00,6459,6916
07:43:14.105447,18.00,95.00,6487,6916
07:44:20.505546,18.00,95.00,6328,6917
07:45:29.019477,18.00,95.00,6751,6916
07:46:37.914111,18.00,95.00,6826,6916
07:47:47.005509,16.00,95.00,6867,6916
07:48:56.170391,18.00,95.00,6881,6917
07:50:04.856370,18.00,95.00,6786,6916
07:51:12.579469,18.00,95.00,6593,6917
07:52:21.019503,16.00,95.00,6736,6916
07:53:29.299700,16.00,95.00,6703,6917
07:54:36.076590,18.00,95.00,6404,6916
07:55:43.386273,18.00,95.00,6511,6916
07:56:51.744135,16.00,94.00,6720,6916
07:57:59.258340,18.00,94.00,6551,6917
07:59:07.714569,18.00,94.00,6739,6916
08:00:15.970555,18.00,94.00,6699,6917
08:01:22.460714,16.00,94.00,6347,6916
08:02:29.286722,16.00,94.00,6414,6916
08:03:37.681453,16.00,94.00,6726,6917
08:04:45.757122,16.00,94.00,6664,6916
08:05:52.808617,16.00,94.00,6458,6916
08:06:59.810921,16.00,94.00,6449,6916
08:08:09.135903,16.00,94.00,6913,6916
08:09:17.412238,16.00,94.00,6703,6917
08:10:25.635232,17.00,93.00,6693,6916
08:11:34.370228,18.00,94.00,6794,6917
08:12:43.711687,16.00,94.00,6917,6916
08:13:52.737541,18.00,94.00,6853,6917
08:15:02.078913,17.00,92.00,6917,6916
08:16:09.769531,18.00,91.00,6586,6916
08:17:18.291641,18.00,91.00,6752,6916
08:18:27.444613,18.00,91.00,6878,6917
08:19:36.056668,16.00,91.00,6770,6916
08:20:42.243754,16.00,91.00,6286,6916
08:21:50.237314,17.00,90.00,6647,6917
08:22:56.830144,18.00,91.00,6367,6916
08:24:05.040675,16.00,91.00,6690,6916
21:46:49.111258,21.00,53.00,6385,6917
21:47:50.303851,19.00,52.00,5287,6917
21:48:51.070552,17.00,53.00,5203,6917
21:49:52.161224,16.00,54.00,5268,6917
21:50:56.757745,16.00,55.00,5967,6917
21:52:01.313575,15.00,55.00,5961,6916
21:53:06.717313,15.00,56.00,6130,6916
21:54:07.766722,15.00,57.00,5260,6917
21:55:09.967233,16.00,58.00,5490,6916
21:56:13.580868,16.00,60.00,5772,6917
21:57:18.542024,16.00,62.00,6041,6916
21:58:21.500283,16.00,62.00,5641,6917
21:59:27.624867,15.00,62.00,6274,6916
22:00:34.343212,15.00,63.00,6392,6917
22:01:40.733786,15.00,63.00,6328,6916
22:02:44.396774,15.00,63.00,5782,6917
22:03:49.296545,15.00,64.00,6029,6917
22:04:54.626443,15.00,64.00,6115,6916
22:05:55.978846,15.00,65.00,5320,6916
22:07:02.369521,15.00,65.00,6327,6916
22:08:08.980614,15.00,66.00,6598,6917
22:09:15.309808,15.00,66.00,6315,6916
22:10:23.138018,15.00,66.00,6615,6916
22:11:30.102214,15.00,66.00,6442,6917
22:12:34.948821,15.00,66.00,6018,6916
22:13:38.976019,15.00,67.00,5855,6916
22:14:45.493843,15.00,67.00,6353,6916
22:15:50.680266,15.00,67.00,6087,6917
22:16:55.743733,15.00,67.00,6061,6917
22:18:02.880189,15.00,67.00,6477,6916
22:19:08.881829,15.00,68.00,6249,6916
22:20:14.273043,15.00,68.00,6127,6916
22:21:19.959569,15.00,68.00,6187,6916
22:22:27.624055,15.00,68.00,6582,6916
22:23:34.215855,15.00,68.00,6367,6916
22:24:38.943739,15.00,68.00,5994,6917
22:25:42.393522,15.00,68.00,5739,6917
22:26:47.661755,15.00,68.00,6103,6917
22:27:54.552504,15.00,68.00,6427,6916
22:29:00.492904,14.00,68.00,6238,6916
22:30:06.113341,15.00,68.00,6173,6916
22:31:12.828032,15.00,68.00,6392,6916
22:32:19.656951,15.00,68.00,6416,6916
22:33:23.336307,15.00,68.00,5784,6917
22:34:29.256134,15.00,68.00,6233,6917
22:35:35.577400,14.00,69.00,6313,6916
22:36:42.472111,14.00,69.00,6428,6916
22:37:49.952522,15.00,68.00,6545,6916
22:38:55.372521,14.00,69.00,6133,6916
22:40:01.624061,14.00,69.00,6300,6916
22:41:05.614808,14.00,69.00,5847,6917
22:42:10.863397,14.00,69.00,6099,6916
22:43:17.909664,14.00,69.00,6458,6916
22:44:23.969449,14.00,69.00,6261,6916
22:45:30.647098,14.00,69.00,6384,6917
22:46:36.878677,15.00,68.00,6294,6917
22:47:43.839211,15.00,68.00,6441,6916
22:48:49.816656,13.00,69.00,6244,6917
22:49:54.704181,15.00,68.00,6027,6916
22:51:01.312678,15.00,68.00,6371,6916
22:52:05.311688,13.00,69.00,5849,6916
22:53:11.821642,14.00,69.00,6352,6916
22:54:18.773932,15.00,68.00,6439,6916
22:55:25.582807,15.00,68.00,6411,6917
22:56:32.920094,15.00,68.00,6516,6916
22:57:36.968125,14.00,69.00,5858,6916
22:58:42.154735,15.00,68.00,6087,6916
22:59:49.906291,14.00,69.00,6599,6916
23:00:56.010295,14.00,69.00,6270,6916
23:02:01.479828,15.00,68.00,6143,6916
23:03:06.138392,13.00,69.00,5981,6917
23:04:13.881675,15.00,68.00,6596,6917
23:05:20.772804,14.00,69.00,6428,6916
23:06:27.250180,14.00,69.00,6345,6916
23:07:30.364641,15.00,68.00,5672,6916
23:08:35.985898,15.00,68.00,6174,6916
23:09:40.242995,13.00,69.00,5900,6917
23:10:45.290916,15.00,68.00,6059,6917
23:11:52.120747,15.00,68.00,6415,6917
23:12:57.426486,13.00,69.00,6110,6917
23:14:03.322152,15.00,68.00,6228,6916
23:15:10.741430,15.00,68.00,6533,6916
23:16:17.349978,15.00,68.00,6370,6916
23:17:22.610797,15.00,68.00,6101,6917
23:18:28.457279,13.00,69.00,6219,6916
23:19:34.205280,13.00,69.00,6199,6917
23:20:41.809227,13.00,69.00,6569,6917
23:21:48.708191,13.00,69.00,6429,6917
23:22:56.877476,15.00,69.00,6683,6916
23:24:05.226503,15.00,69.00,6719,6917
23:25:10.544780,13.00,69.00,6113,6916
23:26:16.526407,13.00,69.00,6245,6917
23:27:23.458277,15.00,69.00,6435,6916
23:28:27.940719,15.00,69.00,5946,6917
23:29:33.955091,14.00,69.00,6251,6917
23:30:39.309875,14.00,69.00,6120,6916
23:31:45.070380,14.00,69.00,6201,6916
23:32:49.548660,13.00,69.00,5945,6917
23:33:53.977689,13.00,69.00,5935,6916
23:34:58.128286,15.00,68.00,5880,6916
23:36:05.510720,13.00,69.00,6525,6916
23:37:09.653011,13.00,69.00,5877,6917
23:38:15.814962,13.00,69.00,6281,6917
23:39:22.472867,15.00,69.00,6380,6917
23:40:29.609735,13.00,69.00,6476,6916
23:41:36.206043,15.00,69.00,6369,6916
23:42:42.999287,15.00,69.00,6408,6916
23:43:48.346046,13.00,69.00,6119,6916
23:44:54.639422,15.00,69.00,6307,6916
23:46:00.993984,15.00,69.00,6320,6916
23:47:05.795845,15.00,69.00,6009,6916
23:48:11.212556,15.00,69.00,6133,6916
23:49:17.915557,13.00,69.00,6390,6916
23:50:22.926387,15.00,69.00,6051,6916
23:51:28.445488,13.00,70.00,6153,6917
23:52:33.808778,13.00,70.00,6121,6917
23:53:39.856391,13.00,70.00,6259,6916
23:54:46.662030,13.00,70.00,6410,6916
23:55:54.442311,13.00,70.00,6605,6916
23:57:01.501801,13.00,70.00,6461,6917
23:58:08.065370,15.00,69.00,6361,6917
23:59:13.498538,13.00,70.00,6136,6916
00:00:20.652121,15.00,69.00,6480,6916
00:01:27.244106,13.00,70.00,6367,6916
00:02:32.546321,13.00,70.00,6110,6916
00:03:40.670691,13.00,70.00,6674,6917
00:04:47.156658,14.00,70.00,6346,6917
00:05:54.041095,13.00,70.00,6426,6916
00:07:01.040264,13.00,70.00,6448,6917
00:08:08.100785,13.00,70.00,6460,6916
00:09:15.501185,14.00,70.00,6529,6917
00:10:21.279171,13.00,70.00,6205,6917
00:11:27.590004,13.00,70.00,6310,6917
00:12:33.540137,13.00,70.00,6239,6917
00:13:39.535424,13.00,70.00,6248,6916
00:14:45.374580,13.00,70.00,6217,6916
00:15:49.510103,13.00,70.00,5876,6916
00:16:57.733714,13.00,70.00,6693,6916
00:18:05.202957,13.00,70.00,6542,6917
00:19:11.759300,13.00,70.00,6361,6916
00:20:18.384778,13.00,70.00,6373,6917
00:21:22.712601,13.00,70.00,5915,6916
00:22:28.920192,14.00,71.00,6290,6916
00:23:35.321167,13.00,70.00,6329,6916
00:24:41.222743,13.00,70.00,6229,6917
00:25:46.276060,14.00,71.00,6059,6917
00:26:52.132072,13.00,70.00,6220,6916
00:27:57.267093,13.00,70.00,6076,6916
00:29:01.513144,13.00,70.00,5898,6917
00:30:07.143567,13.00,70.00,6174,6917
00:31:13.622088,13.00,70.00,6345,6916
00:32:20.743548,13.00,70.00,6474,6916
00:33:26.939329,13.00,70.00,6288,6916
00:34:30.558369,13.00,70.00,5772,6917
00:35:37.355829,13.00,70.00,6408,6917
00:36:44.997681,13.00,70.00,6577,6916
00:37:49.398743,13.00,71.00,5930,6916
00:38:53.226689,13.00,71.00,5815,6916
00:40:01.134568,13.00,70.00,6630,6917
00:41:08.239115,13.00,70.00,6470,6916
00:42:14.774806,13.00,70.00,6356,6917
00:43:20.257180,13.00,70.00,6145,6917
00:44:25.948844,13.00,70.00,6187,6916
00:45:30.706617,13.00,70.00,6001,6916
